,id,tweet
3814,499,àtolówó àtakúṣẹ̀ẹ́ ní í kó o mì ọ̀rẹ́ẹ arálùú
3815,500,jẹ́ kó yé ọ wípé ìbáṣẹpọ̀ tó ti wà láàrín ajá ọdẹ àti ògún ni a ṣe ń fi ajá fún un
3816,501,wọ́n níkú akọni ní í pa akọni ikú omi ní í pa ọ̀mọ̀wẹ̀ òwò tẹ́dàá bá mọ̀ ní ṣẹ́ ẹ̀dá lẹ́yìn adebayofaletiodigba yoruba omoyoobaatata
3817,502,ìran gàmbàrí ló kó ẹṣin wá ojúọjọ́ọ ti wa níwọ̀oòrùn gúúsù níbi ò fi bẹ́ẹ̀ dára fún ìsìn ẹṣin mọ́là ní í ṣètọ́jú wọn
3818,503,sì jogún ilé oko àti ìyàwó wọn pẹ̀lú ipá àwọn tó gbìyànjú àti sálọ ni wọ́n sọ di ọmọ ọ̀dọ̀ àpàpàǹdodo nígbà tí kò sí ǹkan láti jẹ ní wọ́n bá fi ìkàọ̀dàn sílẹ̀ tí wọ́n mórí lé àwọn oko ìjàyè àwọn olóko ìjàyè dìde ìjà padà sí àwọn tó ń gbógun ja oko wọn
3819,504,òní kọ́ ni wọ́n ti ń fọbẹ̀ ẹ̀yìn jẹ ìṣẹ̀ṣe níṣu kò sì yẹ kí gbogbo oníṣẹ̀ṣe àti àwọn tó fẹ́ àṣà ìbílẹ̀ ó máa wòran nítorí àgbàrá òjò kò sọ pé òun kò nílé wò onílé ni kò ní gbà fún un bí wọ́n bá pa ètò ìfọbajẹ àti orò ìkẹyìn rẹ́ nǹkan bàjẹ́ nìyẹn o
3820,505,ogun ti òwu fún ìwà pálapàpa òwu ifẹ̀ àti òwu bá sowọ́ pọ̀ láti ṣígun ti òwu àwọn ọmọ ìjẹ̀bú ní àwọn ohun ìjà tó múná dóko ju àwọn aláfọ̀wọ́sowọ́pọ̀ wọn tàbí àwọn ọ̀tá wọn tàbí jù ìlú kan kan ní gúúsù lọ nítorí àǹfààní tí wọ́n ní láti ṣe òwò pẹ̀lú
3821,506,yunfa ló gba àwọn ọ̀darànmọràn fúlàní lálejò lókè ọya aareonakakanfo àfọ̀njá ló pè wọ́n wá sí ilẹ̀ káàárọ̀oòjíire àmọ́ báwo ló ṣe ṣẹlẹ̀ ganan  itanfulani darandaran yoruba nigeria
3822,507,àjàṣẹ́gun la jà lóòótọ́ ni bẹ́ẹ̀ náà sì ni wí pé ọ̀gá àgbà iléeṣẹ́ ọlọ́pàá ti yọ bí i jìgá àmọ́ haúsá ni haúsá ń jẹ́ àpọ́nlé ni mọ́là èèyàn ló sì wà lẹ́yìn orò tóròó fi ń ké níwọ̀n ìgbà tí àwọn ará ibí bá ṣì wà ńnú ọlọ́pàá bákan náà ni
3823,508,odindin ọba aládé wa di ohun tí à ń fi ẹ̀bẹ̀ wá kiri ọba igbá kejì òrìṣà náà ló di ìwọ́lẹ̀ débi pé wọ́n ń jọ́ba ilẹ̀ yorùbá gbé
3824,509,àṣìgbà àṣìgbọ́ ẹ̀sìn ìgbàlódé sọ elòmíì di sọ̀bọ̀dìyẹsà kò lọ́gbọ́n nínú mọ́ èrò ọkàn rẹ̀ ni pé ọmọèṣù ló ń lo ọṣẹ dúdú
3825,510,àwọn oníròhìn ní níbití àwọn ẹlẹ́sìn ìgbàgbọ́ àti mùsùlùmí ti nṣe ìpolongo ẹ̀sìn wọ́n sí àwọn èro
3826,511,tìgbàgbọ́ tìmàle àti ẹlẹ́sìn àbáláyé ẹ jẹ́ á ṣe rere rere lótọ́ rere lópé
3827,512,àwọn ará ìṣàgá dá májẹ̀mú pẹ̀lú àwọn ọmọgunbìnrin wọ̀nyí wọ́n pa ẹran fún ètùtù wọn sì jọ jẹ odi àríwá ìlàoòrùn ni àwọn ọmọ ogun dahomey fẹ́ bá wọlé àmọ́ àwọn ìṣàgá ṣì wọ́n lọ́kàn wọ́n ní  ogundahomeyatiegba yoruba egba abeokuta dahomey
3828,513,ni èjìlù tòun málàkì bá mú u níbàádà wọ́n ṣe orò egúngún fún àna wọn ọba àdó orò ọjọ́ náà ló dẹ̀yọ̀
3829,514,ẹ̀yìn wọn lélẹ̀ kí wọ́n wá jábọ̀ fún òhun ní àfin àwọn òjíṣẹ́ tí wọ́n rán pàdé àwọn olórí ogun tí wọ́n sì wí fún wọn pé àwọn òjíṣẹ́ ọba ò fi àwọn pe ǹkan àwọn sì ti yanjú wọn dànù ọba aólẹ̀ fẹ́ kí wọ́n wọ ọ̀yọ́ kí ó lè ríbi kọ àfọ̀njá àti
3830,515,ǹjẹ́ ìwọ́ mọ̀ pé àwọn òwu ti gbé ìlú ìbàdàn rí wọ́n gbé ní òkè òyìnbó agodi wọ́n sì kọ́ ìloro
3831,516,ìgbà ò lọ bí òréré ayé ò lọ bí ọ̀pá ìbọn ọ̀rọ̀ ò wọ̀ mọ́ pẹ̀lú nta bàbá jìmí ṣólàńkẹ́ tún gba lọ àlọ́ tún tẹ̀síwájú
3832,517,sísun láti abúlé sí ìgboro ní bíi igba ọdún ṣẹ̀yìn kò sí abúlé tó dá dúró láì lọ sí òkè àwọn àgbẹ̀ lóko ni wọ́n ní ilé wọn nínú ìlú tí wọ́n ti ń jọ ṣe ìlú bí ìlú bá ti ń tóbi si tí àwọn èèyàn bíi oníṣòwò àti àwọn oníṣẹ́ oríṣi tó yẹ láti gbé ìlú dìde
3833,518,ọkàn rẹ̀ ni wípé gbẹ̀jì ni ó ń múra ìjà lọ àyàfi ìgbà tí ó bá ara rẹ̀ ní ẹnubodè ìwéré àwọn oníṣẹ́ ọba tí wọ́n síwájú àwọn olórí àti ọmọ ogun lọ sí ìwéré ní láti jẹ́wọ́ wípé ìwéré ni ọba ní kí àwọn tàn wọ́n lọ àsìkò tó ṣe rẹ́gí fún baṣọ̀run òwòta
3834,519,ìyanu tun tí ṣẹlẹ̀ to ṣe odidi fọnran oríṣiríṣi mẹta síta lo tún ti ṣàìsàn lójijì nígbà tó bo sọwọ ọlọ́pàá kò sí ẹnì tó yé ooo bóyá awada kerikeri mi rèé óò láti ọwọ senato
3835,520,a wí ní gbangba a fọ̀ ní kọ̀kọ̀ síbẹ̀ ẹ ò gba tiwa rò bí àwọn ẹlẹ́sìn àbáláyé ò bá le è ní ọjọ́ kan gẹ́gẹ́ bí ìsinmi àpapọ̀ ò burú jáì
3836,521,ní ìgbà tí aláàfin àjàká àwọn ará ilé ifẹ̀ ma ń singbà fún ọ̀yọ́ ní ọdọọdún àsìngbà yìí ti wá sú àwọn ará ifẹ̀ tí wọ́n fi ní àwọn ò fẹ́ singbà mọ̀ọ́ fún ọ̀yọ́ ọlọ́fin ifẹ̀ wá bèrè ǹkan tí wọ́n lè ṣe láti fi òpin si wọ́n tọ èṣù lọ èṣù sì ní kí
3837,522,sódò fún ìrànlọ́wọ́ nínú ogun tó ká wọn mọ́lé wọ́n tọ àwọn tó sá àsálà fún ẹ̀mí wọn ní ìbàdàn òjé àti ẹ̀gbá tí ogun fulani lé kúrò ní ìlú wọn àwọn ọmọ ogun ifẹ̀ àti ìjẹ̀bú rọ̀gbà yí òwu ká fún ọdún márùnún ati inú odi ìlú ní àwọn ọmọ ogun òwu ti ń jà
3838,523,bí ogun ti jẹ ìlú òwu run láti ọwọ́ àwọn ọmọ ogun àpapọ̀ ifẹ̀ àti ìjẹ̀bú tí àṣẹ sì wà wípé ẹnikẹ́ni kò gbọ́dọ̀ gbìyànjú láti gbé òwu dìde mọ́ arákùnrin kan ní ọdún tíí ṣe akínyẹmí ọ̀kan nínú àwọn ọmọkùnrin bólúde ìbàdàn lọ kọ́ ilé gbígbé sí
3839,524,a àwọn ẹlẹ́ṣin ìgbàgbọ́ máa ń wàásù pẹ́ni tí kò bá ní jésù kò ní déjọba ọ̀run àwọn ẹlẹ́ṣin islam náà léèyàn kò gbọdọ̀ kú láì jẹ́ ìmàle ṣùgbọ́n ẹ̀yin kò ṣọ̀kankan ńnú àwọn ẹ̀sìn yìí báyìí kí lẹ rò nípa ọ̀run àpáàdì táwọn ẹlẹ́sìn méjèèjì ńkéde kiri
3840,525,ta ló máa gbà wá lọ́wọ́ àwọn ìjọba òde òní àwọn oníṣẹ́ ọpọlọ ni wọ́n ń fi ìyà jẹ bí wọn kò takọ̀ròyìn mọ́lé wọ́n á pa
3841,526,ìtàn fi yé wa pé àláfíà àti ìbágbépọ̀ tó rọrùn wà láàrin gbogbo ará ìlú láìsí ẹlẹ́sìnmẹ̀sìn tàbí ẹlẹ́yàmẹ̀yà
3842,527,kí wọ́n ma ṣe ti wọn ní ọ̀yọ́ ìlọrin ti dá dúró wọn ò bá ọ̀yọ́ ṣe mọ́ nígbà tí aláàfin mákùú jẹ ọba ní ọ̀yọ́ àfọ̀njá ò mọ̀ nípa rẹ̀ ìjíṣẹ́ ayọ̀ ni wọ́n mú tọ̀ọ́ wá wípé oṣù òmíràn tún ti lé ní ọ̀yọ́ àfọ̀njá bá bi wọ́n wípé oṣù tó lé ní
3843,528,ẹgbẹ́ ẹ̀tọ́ mùsùlùmì ní kò sí ìmàle kankan nínú àwọn ikọ̀ aṣojú ilẹ̀ yoòbá ní
3844,529,olùràpadà ọmọ ọṣìn ẹ kú ọjọ́ ìbí o ẹ̀mí yín yó gùn ju ọ̀pá ìbọn lọ láṣẹ èdùmàrè
3845,530,kini ẹ fẹ́ kí n sọ nígbà tí ènìyàn ṣe wàhálà tó na bilioonu owó tí ènìyàn wá dé bẹ tán tí kódà tí ẹ bá fẹ́ fún wa nípò ẹ fún wa ní àlàáfíà ilé ẹjọ́ lakoko leekeeji leeketa leemeerin fún odidi ọdún mẹ́ta ààbò i
3846,531,wọ́n sì tẹ̀ wọ́n dó sí abẹ́òkúta àti wípé ààbò tó péye ni wọ́n fún àwọn ẹrúdọmọ náà tí wọ́n ti padà di ẹlẹ́sìn kìrìsìtẹ́nì ìbínú ru láti ọ̀dọ̀ àwọn ẹ̀gbá wípé britain ń gbìyànjú àti fi ìdádúró sí òwò títa ẹrú sí òkè òkun tí wọ́n ń ṣe ní ojúlówó
3847,532,ta ló máa gbà wá lọ́wọ́ àwọn ìjọba òde òní àwọn oníṣẹ́ ọpọlọ ni wọ́n ń fi ìyà jẹ bí wọn kò takọ̀ròyìn mọ́lé wọ́n á pa á lẹ́nu mọ́n olóòtú àti àwọn ayàwòrán eré nìjọba kan tún ń dá sẹ̀ríà fún nítorí iṣẹ́ ọpọlọ wọn
3848,533,ọ̀pá ò lè pa agogo abínú ẹni ò lè pa kádàrá dà dámidámi ariwo kì í pa alámàlà ẹnu ayé ò ní pa mí  mo ṣẹ́gun oṣó mo ṣẹ́gun ajé mo ṣẹ́gun aláròká mo ṣẹ́gun àìbẹ́gbẹ́pé mo ṣẹ́gun gbogbo  mo di aṣẹ́gun  ẹ kú ọjọ́ ìṣẹ́gun o
3849,534,àmọ̀tẹ́kùn ti lé àwọn ọ̀daràn tó ńda màlúù kúrò ní aleniboro ní ìlú ṣakí ní ìpínlẹ̀ ọ̀yọ́ nítorí aburú ọwọ́ wọn  edeyorubadunleti yoruba fulani abuja asuu mondaythoughts mondaymotivation amen what god captain covid universities zobo ginger deji
3850,535,fulani ni orúkọ burúkú tí wọn tún sọ pé ìran fulani ni ọ̀daràn tó ń dá ìlú rú wá nílò ibo báyìí wọn wá rántí pé fulani ni atiku kò sese kí o lo odidi ọdún mẹ́ta àti àbọ̀ máa bá wa lórúkọ je ki o wa yí padà nisinyi láti jẹ tiwa
3851,536,a kàn ń gbọ́ ẹni yìí kó mílíọ̀nù sílẹ̀ tọ̀hún gbé bílíọ̀nù kalẹ̀ pẹ̀lú ẹ̀ a ò r ẹ́jẹ̀ a ò rómi ra wọ́n sé wa mọ́lé a kò rí ìnawọ́sí ó kéré ó pọ̀ láti ọ̀dọ̀ ìjọba àwọn tí wọ́n jẹ́ akúṣẹ̀ẹ́ tí wọ́n ní yóò rí oúnjẹ táṣẹ́rẹ́ gbà kò rí
3852,537,ọmọ ogun ọ̀rínlúgba dìde pẹ̀lú àwọn ọlọ́ọ̀pá èkó láti lọ tú àjọ àwọn ọmọ ogun ẹ̀gbá ká kò pẹ́ kò jìnà wọ́n borí ogun àwọn ọmọ ẹ̀gbá ní ẹrẹ́nà ọdún gbọ̀rọ̀mídẹlẹ́rù ìjọba britain tún bọ̀ fẹ ààlà tí ó wà láàárín wọn pẹ̀lú àwọn
3853,538,kò pẹ́ àfọ̀njá àti salihu ó gbọ́ra wọn yé mọ́ okùn ọ̀rẹ́ já ó wá ku ẹni tí ó so ó làásìgbò bẹ́ sílẹ̀ ní ìlọrin fúlàní pa àfọ̀njá wọ́n gba ìlọrin ìlọrín sì bọ́ sábẹ́ àkóso ṣókótó itanfulani darandaran yoruba
3854,539,ẹrú ò leè ní ẹbí ohun ìní tàbí dúkìá kankan ipò kan náà ni ẹrú pẹ̀lú ajá ẹṣin olówóo rẹ̀ wà
3855,540,bobo no go die on else tí ó bá di arúgbó
3856,541,àfọ̀njá ti kó ẹyẹlé pọ̀ mọ́ adìẹ fúlàní ti di ọmọogun ìlọrin ó ń gbèrò láti jagun kúrò lábẹ́ aláàfin awólẹ̀ itanfulani darandaran yoruba
3857,542,ọkọ̀ ọkọ aṣẹ́wó kan tó ní ìjàm̀bá ní òwòrò ń fa súnkẹrẹ àwọn èrò farapa ògún ò ní dojú ìjà kọ wa o
3858,543,ọmọ yoòbá ò ṣé a mọ ọlọ́run kí ìmàle àti ànásárà tóó dé àbí a ò mọ̀ ọ́
3859,544,òwu gba ọlọ́fà tí ọfà rẹ̀ kìí yẹ̀ láti tún bọ̀ dá ààbò bo ìlú náà ọlọ́fà náà tún àwọn àbò òwu ṣe pẹ̀lú àwọn àyípadà mélòó kan tí ó fi kun àwọn ifẹ̀ àti ìjẹ̀bú ṣe ìpàdé láti yanjú ọlọ́fà òwu ẹnubodè yìí wọ́n yọ́rẹ̀ sún mọ́ ògiri òwu ní wọ́n bá
3860,545,gbé ní àdáwà àwọn ará ìta tó wọ inú ìlú àwọn ìjẹ̀bú tí àwọn ará ìjẹ̀bú kò fi ìyà jẹ tàbí kí wọ́n ṣe léṣe kò pọ̀ rárá àwọn ará ìta kan tí wọ́n gbìyànjú àti wọlé sínú ìlú wọn àlọ la rí a ò rábọ̀ lọ̀rọ̀ wọn jẹ́ gbogbo òwò tí àwọn ará ìta bá ma
3861,546,wọ́n ti pa ní mọ́ṣáláṣí ṣọ́ọ̀ṣì wọn ò yọ ẹlẹ́sìn kan sílẹ̀ èmi ò rò pé ọ̀rọ̀ ẹ̀sìn ni tilẹ̀ yìí o
3862,547,a ṣí ipa ló di aṣípa oní ọ̀pá ló di ọlọ́pàá ló di ìjọba
3863,548,wọ́n bẹ̀rẹ̀ sí ní bá àwọn ohun ìjọba bíi ẹ̀wọ̀n ilé ẹjọ́ ilé ìjọba jẹ́ ọ̀pọ̀lọpọ̀ òṣìṣẹ́ ni ẹ̀mí rẹ̀ bá ìjà náà lọ ogun àgbẹ́kọ̀yà gba ìwọ̀ oòrùn nàìjíríà kan
3864,549,ọmọọ rẹ̀ alsalihu tó lọ sí ṣókótó láti lọ kọ́ nípa ìmọ̀ ẹ̀sìn lọ́dọ̀ shehu usman dan fodio ló mú ẹ̀sìn ìmàle wá sílẹ̀ yoòbá
3865,550,gbogbo iléiṣẹ́ wa wá di gbájúẹ̀ ẹ̀rọ ìbánisọ̀rọ̀ ò dún dé ọ̀dọ̀ ẹni a pè àmọ́ wọ́n yọ owó fùkẹ̀ lápò wa
3866,551,àwọn àgbà ló máa ń pòwe pé ìbínú kò mọ̀ pé olówó òun kò lẹ́sẹ̀ nílẹ̀ ìbínú àbíjù le kóni sínú ìyọnu lóòótọ́ ọmọ àlè ènìyàn ló rínú tí kò bí àmọ́ ọmọ àlè náà ni wọ́n ń bẹ̀ tí kò gbà tàbí tó bínú débi pé ó kóra rẹ̀ sínú ìyọnu  eniyanika atelewo yoruba
3867,552,àtùpà tó kú lojú ma tì gedegbe ojú ò ní tì mí àti gbogbo olúfẹ́ mi nílé lóko lẹ́yìn odi a ò ní kú
3868,553,èjìlù àti málàkì wá bẹ ọmọlẹ́bí wọn olúgbani olorì àdó wó àmọ́ ìròyìn ọba ti wàjà ni wọ́n dé bá àna wọn ti dòrìṣà eyoorisa yoruba
3869,554,àwọn ará ibí yìí lókè ọya ò jáwọ́ ńnú pálapàla ìlù àpàlàa wọn pa ọmọlọ́mọ lẹ́kún èèyàn fọ́nká lọ́wọ́ àdó olóróo yín
3870,555,lẹ́hìn tí wọ́n ti ṣẹ́gun òwu àwọn ìjẹ̀bú àti ifẹ̀ parapọ̀ fi ìyà jẹ ìkijà nítorí wípé wọ́n fún òwu ní oúnjẹ nígbà tí ogun náà ń lọ lẹ́yìn tí wọ́n run ìkijà tàán wọ́n wá pa àṣẹ wípé kò sí ẹni tí ó gbọ́dọ̀ tún gbé òwu dìde mọ́ àwọn olórí ogun ifẹ̀
3871,556,òkìkí rónkẹ́ òjó kàn ní ọdún látara eré oshodi oke ti gbogbo ayé mọ̀ wọ́n sí wọ́n ti ṣe ọ̀pọ̀lọpọ̀ eré ni èdè yorùbá àti òyìnbó
3872,557,ẹ wá ní kára máà kan wá kí inú máà bí àwọn tí wọ́n fìtara na ajáná kó tó ti ẹ̀ di pé òṣìṣẹ́ jẹwé iyá a ò ríná lò
3873,558,báyìí ni àfọ̀njáláyà ṣe fi ọwọ́ fa wàhálà sílẹ̀ yoòbá
3874,559,ká dira ogun àwọn ológun ìjẹ̀bú kò lẹ́gbẹ́ wọ́n ní àwọn ohun ìjà tó lágbára jù lọ ní gúúsù ilẹ̀ yorùbá pẹ̀lú sí àwọn ìlú yorùbá tó wọnú sísúnmọ́ omi fún àwọn ìjẹ̀bú ní àǹfààní láyọ̀ ra ohun ìjà bíi ìbọn àti ọta ìbọn láti ọwọ́ àwọn aláwọ̀ funfun tí
3875,560,àwọn ará ìṣàgá dá májẹ̀mú pẹ̀lú àwọn ọmọgunbìnrin wọ̀nyí wọ́n pa ẹran fún ètùtù wọn sì jọ jẹ odi àríwá ìlàoòrùn ni àwọn ọmọ ogun dahomey fẹ́ bá wọlé àmọ́ àwọn ìṣàgá ṣì wọ́n lọ́kàn wọ́n ní
3876,561,ọrọ̀ ajé àwọn àgbẹ̀ náà ìdarí ẹgbẹ́ àgbẹ́kọ̀yà nípọn si nígbà tí àwọn tó kàwé àti àwọn gbajúmọ̀ dara pọ̀ mọ́ wọn wọ́n mú ìbéèrè wọn wá sí iwájú ìjọba pé kí ìjọba yọ àwọn ayanijẹ tó wà ní ilé ìṣúra ìlú wọn kúrò kí wọ́n yọ àwọn baálẹ̀
3877,562,ọkùnrin kan fun bí aláàfin onígbógi ti wàjà ní gbẹrẹ ọmọ rẹ̀ òfiràn gun orí ìtẹ́ aláàfin òfiràn pẹ̀lú ìrànlọ́wọ́ àwọn ọmọ ogun bàrìbà kógun ja ìlú kan nínú ọ̀yọ́ tí ń jẹ́ ìràwó èyí wùn mí èmi ò fẹ́ èyí ló mú kí òfiràn àti àwọn ọmọ ogun bàrìbà fi ya
3878,563,àwọn ìjẹ̀bú ní bí wọ́n ṣe ń ya èèyàn yàtọ̀ sí ará wọn ẹni àkọ́kọ́ tí wọ́n kò mọ̀ lágbájá ẹni ìkejì tí wọ́n kò mọ̀ tàmẹ̀dù ẹni ẹ̀kẹ́ta tí wọ́n kò mọ̀ lákáṣègbé ní ìgbà míràn wọ́n ma ń lo gbogbo ẹ̀ pọ̀ nínú gbólóhùn kan náà
3879,564,àfọ̀njá ti kó ẹyẹlé pọ̀ mọ́ adìẹ fúlàní ti di ọmọogun ìlọrin ó ń gbèrò láti jagun kúrò lábẹ́ aláàfin awólẹ̀
3880,565,ẹdẹ àti òsogbo ìpààgọ́ àwọn ológun ìṣẹ̀dálẹ̀ ìlú ẹdẹ wáyé pẹ̀lú àtìlẹ́yìn ọ̀yọ́ láti lè fi ẹdẹ ṣe ìpààgọ́ àwọn ọmọ ogun láti fi ṣe ààbò fún ọ̀yọ́ nítorí àwọn ọmọ ogun iléṣà kí àwọn ọmọ ogun ọ̀ffà ti ìbọ̀lọ̀ ọmọ ogun ìgbàjá ti ìgbómìnà
3881,566,bá ń bọ̀ kò sí ẹni tó ní ìfọ̀kànbalẹ̀ ní ẹ̀yìn odi ìlú nínú ìlú àwọn obìnrin ló gba ọjà kan ọ̀pọ̀lọpọ̀ àwọn ọjà tí wọ́n wà fún títà àti rírà jẹ́ ohun tí àwọn obìnrin mú ní ojú òṣùwọ̀n bí ogun bá kọlu ìlú kan àwọn obìnrin ni wọ́n ma ṣe ètò bí
3882,567,lọ́jọ́ kan ajá àti ẹbíi rẹ̀ tí ó jẹ́ oníkòkó fi ìlú wọn tẹ́lẹ̀ sílẹ̀ wọ́n sì kó wá sí ìlú àwọn ìjàpá ìlúu máṣeé
3883,568,bọ́ba bá míkanlẹ̀ tó ṣílẹ̀ wọ̀ tó fokùn lélẹ̀ dandan gbọ̀n ni kí wọ́n ṣètùtù bí bẹ́ẹ̀ kọ́ bí wọn kò bá ṣe ètùtù fọ́ba tó goróyè ìlú ò lè tòrò kò lè tùbà tùṣẹ yóò máa gbóná ni kí ìmàle àti onígbàgbọ́ ò yẹra fún ọba jíjẹ
3884,569,ráńṣẹ́ sí àwọn ẹ̀gbá láti ti ọwọ́ ọmọ wọn bọ aṣọ kí wọ́n padà sí ìlú wọn ajá ní ń wí ẹran ní ń sọ̀rọ̀ ni àwọn ẹ̀gbá fi ọ̀rọ̀ ìjọba britain ṣìí àbùkù ò ní ilé ibikíbi nií ti ń dé bá ni lálejò ni ìjọba britain fi èsì ẹ̀gbá ṣe ní britain bá gbé
3885,570,èmi kì í ṣe babaláwo àmọ́ mi kò gbọ́ ọ rí wípé odù kan sọ pé oòduà atẹ̀wọ̀nrọ̀ gun òkè àràfá àmúlùmálà ìtàn gbáà ni ọba sókótó mohammed bello ní ẹni tó polongo pé ìran yorùbá tan mọ́ lárúbáwá òun lẹni náà tó sọ fún àwọn òyìnbó ni àwọn yẹn bá kọ ọ́ sílẹ̀
3886,571,ọlọ́run dá àwọn òrìṣàẹniàìkú ó dá àwọn ènìyàn ó sì dá àwọn ẹranko
3887,572,ọ̀pá ò lè pa agogo abínú ẹni ò lè pa kádàrá dà dámidámi ariwo kì í pa alámàlà ẹnu ayé ò ní pa mí mo ṣẹ́gun oṣó mo ṣẹ́gun ajé mo ṣẹ́gun aláròká mo ṣẹ́gun àìbẹ́gbẹ́pé mo ṣẹ́gun gbogbo mo di aṣẹ́gun ẹ kú ọjọ́ ìṣẹ́gun o
3888,573,àìmoye irọ́ tí ẹ ti pa fún wa àìmọye ẹ̀mí tí àwọn fúlàní darandaran ti rán sọ́run àpàpàǹdodo kí lẹ ṣe síi
3889,574,tí lagos cp bá jẹ́ akíkanjú bẹ ti sọ boko haram wà níbẹ̀ tí wọ́n ń so igbá fìtìnátì àti elégbédè wàhálà ìròyìn ìjímogbé láàárín èkó ò gbẹ́yìn ṣùgbọ́n gẹ́gẹ́ bí i wèrè tí ẹ jẹ́ ẹ ò rí gbogbo ìyẹn àyàfi kẹ́ ẹ máa pọ́n ìranù ẹ sọ òṣì di iṣẹ́ ẹ̀ ń ṣe é
3890,575,èṣù wá ìyáa rẹ̀ kiri títí tí wọ́n fi ta á lólobó pé ìyáa rẹ̀ ti kú sọ́nà ọjà àjánrérémi àti pé ọ̀rúnmìlà ló ṣètò ìsìnkú rẹ̀
3891,576,kótánkótán lajá nlámi a díá fálájẹjù tó torí bọ ìsaasùn ọbẹ̀ a díá fóṣèlú naija tó tọwọ́ bọ̀wá lápò
3892,577,ọ̀ràn náà ò le yàtọ̀ sí kí wọn ó pàrokò ará ìlú yó kórajọ wọn yóò yíde kiri ìlú kọrin ọ̀tẹ̀ sí aṣèbàjẹ́
3893,578,àwọn ìgbìmọ̀ mẹ́ta tí ń darí ètò ìṣèlú ní àárín àwọn ìjẹ̀bú pín sí ọ̀nà mẹ́ta awo ògbóni èyí ni ìgbìmọ̀ tó ga jù tí ọba sì gbọ́dọ̀ jẹ́ ọ̀kan nínú wọn ìpàmpà èyí ni ìgbìmọ̀ tó tẹ̀lé ògbóni lámúrìn èyí ni ìgbìmọ̀ tó kéré jù lọ nínú wọn
3894,579,mo ebí wọ́n ní ikú kì í pa ọmọ ẹtà lójúran àmọ́ àwọn apẹrannpakúpa tí ó kún igbó lóde òní ti pa ẹtà tán nígbó nítorí wọ́n fẹ́ yọ ẹpọ̀nọn rẹ̀ tà fún àwọn iléeṣẹ́ tó ń ṣe òróró olóòórùn dídùn tí à ń fí sí ara  eranigbe yoruba
3895,580,ara àwọn ohun tó mú kí òwò ẹrú gbòòrò ní ilẹ̀ yorùbá ni òwò ẹrú aláàdáani ní àwọn ìlú bíi ọ̀yọ́ ìjẹ̀bú àwórì ẹ̀gbádò abbl ìgbàgbọ́ ni wípé òwò àdáni ẹrú ló ṣe okùnfà kí ìjínigbé fi lọ sókè tí wọ́n sì ń ta àwọn ẹni tí wọ́n jí gbé sí oko ẹrú ní
3896,581,ẹn ò níbáyìí tọ́mọlúàbí ti fọhùn ọ́ dá padà sórí àga ìṣèlú kí gómìnà tún okùn ṣòkòtò rẹ̀ so ìtẹ̀síwájú n tọ̀pá àṣẹ
